"data-index","data-id","data-issetup","data-maingroup","data-subgroup","data-type","data-vehicle","data-productcode","data-price-root","data-ordertypeid","data-pos","sourceURL","data-s","data-site","data-pro","data-cache","data-sv","data-name","data-id","data-price","data-brand","data-cate","data-box","data-pos","data-color","data-productstatus","data-premium","data-promotiontype","imageURL","percent","gift","rating","unit-sold"
"9","315908","0","22","42","1","1","0220042002450","26990000.0","2","9","/laptop/hp-probook-450-g10-i7-873d3pa?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (873D3PA)","315908","23190000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315908/hp-probook-450-g10-i7-873d3pa-170225-103936-308-600x600.jpg","-14%","Quà 2.240.000₫","5","• Đã bán 291"
"10","327401","0","22","42","2","1","0220042002746","29990000.0","162","10","/laptop/msi-cyborg-15-a13vfk-i7-876vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Cyborg 15 A13VFK i7 13620H/16GB/512GB/8GB RTX4060/144Hz/Balo/Win11 (876VN)","327401","27690000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327401/msi-cyborg-15-a13vfk-i7-876vn-thumb-638754871863350806-600x600.jpg","-7%","Quà 2.240.000₫","5","• Đã bán 6"
"11","315892","0","22","42","1","1","0220042002439","30990000.0","2","11","/laptop/asus-tuf-gaming-a15-fa507nv-r7-lp031w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming A15 FA507NV R7 7735HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP031W)","315892","26990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315892/asus-tuf-gaming-a15-fa507nv-r7-lp031w-170225-103822-855-600x600.jpg","-12%","Quà 2.240.000₫","4.9","• Đã bán 727"
"12","321059","0","22","42","1","1","0220042002548","26490000.0","2","12","/laptop/asus-tuf-gaming-a15-fa507nu-r5-lp105w?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming A15 FA507NU R5 7535HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP105W)","321059","22490000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/321059/asus-tuf-gaming-a15-fa507nu-r5-lp105w-thumb-638760111510521006-600x600.jpg","-15%","Quà 2.240.000₫","4.9","• Đã bán 1k"
"13","335010","0","22","42","3","1","0220042003041","149990000.0","2","13","/laptop/msi-titan-18-hx-ai-a2xwig-ultra-9-090vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Titan 18 HX AI A2XWIG Ultra 9 285HX/64GB/6TB/16GB RTX5080/120Hz/Balo/Win11 (090VN)","335010","149990000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335010/msi-titan-18-hx-ai-a2xwig-ultra-9-090vn-thumb-638763359005646316-600x600.jpg","0%","Tặng PMH 20 triệu",,"Hàng sắp về"
"14","331644","0","22","42","1","1","0220042002885","27990000.0","154","14","/laptop/macbook-air-13-inch-m3-16gb-256gb-8gpu","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M3 16GB/ 256GB","331644","25590000.0","MacBook","Laptop","BoxCate","0","Xanh đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331644/macbook-air-13-inch-m3-xanh-600x600.jpg","-8%","Quà 200.000₫","5","• Đã bán 569"
"15","327897","0","22","42","1","1","0220042002770","32990000.0","2","15","/laptop/asus-fa507uv-r7-lp142w?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop ASUS TUF Gaming A15 FA507UV R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (LP142W)","327897","27790000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327897/asus-fa507uv-r7-lp142w-638763566513330688-600x600.jpg","-15%",,"4.9","• Đã bán 66"
"16","333099","0","22","42","1","1","0220042002963","35990000.0","2","16","/laptop/asus-vivobook-s-14-s5406sa-ultra-7-pp059ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 14 S5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PP059WS)","333099","33490000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333099/asus-vivobook-s-14-s5406sa-ultra-7-pp059ws-638765992662987311-600x600.jpg","-6%","Quà 150.000₫","5","• Đã bán 7"
"17","323585","0","22","42","1","1","0220042002644","58890000.0","154","17","/laptop/hp-omen-16-xf0071ax-r7-8w946pa","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop HP OMEN 16 xf0071AX R7 7840HS/32GB/1TB/8GB RTX4060/240Hz/Win11 (8W946PA)","323585","50690000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323585/hp-omen-16-xf0071ax-r7-8w946pa-638763551717150025-600x600.jpg","-13%","Quà 2.240.000₫",,"• Đã bán 1"
"18","327907","0","22","42","1","1","0220042002765","59990000.0","2","18","/laptop/dell-xps-13-9340-ultra-7-hxrgt","Nomal","1","3","True","webtgdd-26-86","Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT)","327907","54990000.0","Dell","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327907/dell-xps-13-9340-ultra-7-hxrgt-638763566656439373-600x600.jpg","-8%","Quà 150.000₫","5","• Đã bán 42"
"19","334797","0","22","42","1","1","0220042003028","34990000.0","2","19","/laptop/asus-zenbook-14-ux3405ca-ultra-7-pz368ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Zenbook 14 UX3405CA Ultra 7 255H/16GB/512GB/120Hz/Touch/OfficeHS24+365/Win11 (PZ368WS)","334797","34990000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334797/asus-zenbook-14-ux3405ca-ultra-7-pz368ws-638774633211655181-600x600.jpg","0%","Quà 150.000₫",,"• Đã bán 1"
"20","328948","0","22","42","2","1","0220042002813","44990000.0","162","20","/laptop/asus-fa401wv-r9-ai-rg062ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus TUF Gaming A14 FA401WV R9 AI HX 370/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Office365/Win11 (RG062WS)","328948","40990000.0","Asus","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328948/asus-fa401wv-r9-ai-rg062ws-638765972988619427-600x600.jpg","-8%","Quà 150.000₫","5","• Đã bán 3"
"1","335112","0","22","42","3","1","0220042003053","129990000.0","2","1","/laptop/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Raider 18 HX AI A2XWIG Ultra 9 285HX/64GB/4TB/16GB RTX5080/120Hz/Balo/Win11 (033VN)","335112","129990000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335112/msi-raider-18-hx-ai-a2xwig-ultra-9-033vn-thumb-638763360542941339-600x600.jpg","0%","Tặng PMH 5 triệu",,"Hàng sắp về"
"2","334802","0","22","42","1","1","0220042003032","31990000.0","2","2","/laptop/asus-zenbook-14-oled-um3406ka-r7-ai-350-pp555ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Zenbook 14 OLED UM3406KA R7 AI 350/32GB/512GB/120Hz/OfficeHS24+365/Win11 (PP555WS)","334802","31990000.0","Asus","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334802/asus-zenbook-14-oled-um3406ka-r7-ai-350-pp555ws-638774633579653566-600x600.jpg","0%","Quà 150.000₫",,"Mẫu mới"
"3","331749","0","22","42","2","1","0220042002928","34990000.0","162","3","/laptop/asus-s5507qa-x1e-78-100-ma090ws","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 15 S5507QA X1E 78 100/32GB/1TB/Win11/OfficeHS (MA090WS)","331749","30290000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331749/asus-s5507qa-x1e-78-100-ma090ws-638765983547899269-600x600.jpg","-13%","Quà 150.000₫","5","• Đã bán 4"
"4","335113","0","22","42","3","1","0220042003054","99990000.0","2","4","/laptop/msi-stealth-18-hx-ai-a2xwig-ultra-9-017vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Stealth 18 HX AI A2XWIG Ultra 9 275HX/32GB/2TB/16GB RTX5080/120Hz/Balo/Win11 (017VN)","335113","99990000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335113/msi-stealth-18-hx-ai-a2xwig-ultra-9-017vn-thumb-638763361306880305-600x600.jpg","0%","Tặng PMH 5 triệu",,"Hàng sắp về"
"5","332352","0","22","42","2","1","0220042002934","38990000.0","162","5","/laptop/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Prestige 13 AI+ A2VMG Ultra 7 258V/32GB/1TB/Balo/Win11 (040VN)","332352","36190000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332352/msi-prestige-13-ai-a2vmg-ultra-7-258v-040vn-638765986132105728-600x600.jpg","-7%","Quà 2.240.000₫",,"Chỉ bán online"
"6","335015","0","22","42","3","1","0220042003042","74990000.0","2","6","/laptop/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Vector 16 HX AI A2XWIG Ultra 9 275HX/16GB/1TB/16GB RTX5080/240Hz/Balo/Win11 (062VN)","335015","74990000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335015/msi-vector-16-hx-ai-a2xwig-ultra-9-062vn-thumb-638763360431847078-600x600.jpg","0%","Tặng PMH 5 triệu",,"Hàng sắp về"
"7","332350","0","22","42","2","1","0220042002933","45990000.0","162","7","/laptop/msi-prestige-16-ai-b2vmg-ultra-9-288v-016vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Prestige 16 AI+ B2VMG Ultra 9 288V/32GB/1TB/Balo/Win11 (016VN)","332350","43190000.0","MSI","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332350/msi-prestige-16-ai-b2vmg-ultra-9-288v-016vn-638765986007921725-600x600.jpg","-6%","Quà 2.240.000₫",,"Chỉ bán online"
"8","333106","0","22","42","1","1","0220042002970","59990000.0","2","8","/laptop/dell-xps-13-9340-ultra-7-hxrgt2","Nomal","1","3","True","webtgdd-26-86","Laptop Dell XPS 13 9340 Ultra 7 155H/16GB/1TB/Touch/OfficeHS/Win11 (HXRGT2)","333106","54990000.0","Dell","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333106/dell-xps-13-9340-ultra-7-hxrgt2-638765992798462380-600x600.jpg","-8%","Quà 150.000₫","5","• Đã bán 6"
"9","332349","0","22","42","2","1","0220042002932","72490000","162","9","/laptop/msi-stealth-a16-ai-a3xvgg-r9-ai-hx-370-208vn","Nomal","1","3","False","webtgdd-26-86","Laptop MSI Stealth A16 AI+ A3XVGG R9 AI HX 370/32GB/2TB/8GB RTX4070/120Hz/Balo/Chuột/Win11 (208VN)","332349","67190000","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332349/msi-stealth-a16-ai-a3xvgg-r9-ai-hx-370-208vn-638765985903563299-600x600.jpg","-7%","Quà 2.240.000₫",,"Chỉ bán online"
"10","327402","0","22","42","2","1","0220042002747","41990000.0","162","10","/laptop/msi-katana-a15-ai-b8vg-r9-466vn","Nomal","1","3","True","webtgdd-26-86","Laptop MSI Gaming Katana A15 AI B8VG R9 8945HS/16GB/1TB/8GB RTX4070/144Hz/Balo/Lót chuột/Chuột/Win11 (466VN)","327402","38690000.0","MSI","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327402/msi-katana-a15-ai-b8vg-r9-466vn-638763560812183465-600x600.jpg","-7%","Quà 2.240.000₫",,"• Đã bán 1"
"11","331564","0","22","42","1","1","0220042002863","39990000.0","2","11","/laptop/macbook-pro-14-inch-m4-16gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 14 inch M4 16GB/512GB","331564","39990000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331564/macbook-pro-14-inch-m4-thumb-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 385"
"12","333107","0","22","42","1","1","0220042002955","20990000.0","2","12","/laptop/dell-inspiron-14-5440-i5-ndy5v1","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 14 5440 i5 1334U/16GB/512GB/OfficeHS/Win11 (NDY5V1)","333107","20990000.0","Dell","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333107/dell-inspiron-14-5440-i5-ndy5v1-638774727166795143-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 23"
"13","331568","0","22","42","1","1","0220042002869","49990000","2","13","/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb?utm_flashsale=1","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB","331568","49990000","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331568/macbook-pro-14-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 259"
"14","332448","0","22","42","1","1","0220042002911","43790000.0","2","14","/laptop/macbook-pro-14-nano-m4-16-512","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 14 inch Nano M4 16GB/512GB","332448","42990000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/332448/macbook-pro-14-inch-m4-thumb-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 114"
"15","331571","0","22","42","1","1","0220042002902","64990000.0","2","15","/laptop/macbook-pro-14-inch-m4-pro-48gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 14 inch M4 Pro 48GB/1TB","331571","64990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/331571/macbook-pro-14-inch-m4-pro-bac-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 47"
"16","327900","0","22","42","2","1","0220042002763","41990000.0","162","16","/laptop/dell-g15-5530-i7-i7hx161w11gr4060","Nomal","1","3","True","webtgdd-26-86","Laptop Dell G15 5530 i7 13650HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i7HX161W11GR4060)","327900","36990000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/327900/dell-g15-5530-i7-i7hx161w11gr4060-thumb-638754974781193495-600x600.jpg","-11%","Quà 150.000₫","5","• Đã bán 36"
"17","322636","0","22","42","1","1","0220042002892","32990000.0","154","17","/laptop/macbook-air-15-inch-m3-2024-16gb-256gb","TwoPriceDetail","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M3 16GB/256GB/10GPU","322636","29890000.0","MacBook","Laptop","BoxCate","0","Vàng đồng","","False","","","-9%","Quà 200.000₫","5","• Đã bán 552"
"18","331986","0","22","42","1","1","0220042002925","34990000.0","2","18","/laptop/macbook-air-13-m2-24gb-512gb?utm_flashsale=1","TwoPriceDetailCMS","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M2 24GB/512GB","331986","30990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/331986/apple-macbook-air-m2-2022-bac-600x600.jpg","-11%","Quà 200.000₫","5","• Đã bán 20"
"19","331574","0","22","42","1","1","0220042002873","64990000.0","2","19","/laptop/macbook-pro-16-inch-m4-pro-24gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB","331574","64490000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331574/macbook-pro-16-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 32"
"20","331578","0","22","42","1","1","0220042002907","79990000.0","2","20","/laptop/macbook-pro-16-inch-m4-pro-48gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 16 inch M4 Pro 48GB/1TB","331578","79990000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331578/macbook-pro-16-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 26"
"1","332450","0","22","42","1","1","0220042002913","53790000.0","2","1","/laptop/macbook-pro-14-nano-m4-pro-24-512","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB","332450","52990000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/332450/macbook-pro-14-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 55"
"2","331517","0","22","42","2","1","0220042002855","27690000.0","162","2","/laptop/hp-probook-460-g11-ultra-7-a74c0pt?utm_flashsale=1","TwoPriceDetailOLOLCMS","1","3","True","webtgdd-26-86","Laptop HP Probook 460 G11 Ultra 7 155U/16GB/512GB/Win11 (A74C0PT)","331517","25690000.0","HP","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331517/hp-probook-460-g11-ultra-7-a74c0pt-638765977638855899-600x600.jpg","-7%","Quà 2.240.000₫","5","• Đã bán 5"
"3","331575","0","22","42","1","1","0220042002905","69990000.0","2","3","/laptop/macbook-pro-16-inch-m4-pro-24gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 16 inch M4 Pro 24GB/1TB","331575","69490000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331575/macbook-pro-16-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 19"
"4","331577","0","22","42","1","1","0220042002875","74990000.0","2","4","/laptop/macbook-pro-16-inch-m4-pro-48gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB","331577","74490000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331577/macbook-pro-16-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 9"
"5","331579","0","22","42","1","1","0220042002877","89990000.0","2","5","/laptop/macbook-pro-16-inch-m4-max-36gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 16 inch M4 Max 36GB/1TB","331579","87690000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/331579/macbook-pro-16-inch-m4-max-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 6"
"6","315955","0","22","42","1","1","0220042002437","29790000.0","2","6","/laptop/dell-inspiron-14-5430-i5-i5p165w11sl2050?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop Dell Inspiron 14 5430 i5 1340P/16GB/512GB/4GB RTX2050/120Hz/OfficeHS/Win11 (N5430-i5P165W11SL2050)","315955","26490000.0","Dell","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/315955/dell-inspiron-14-5430-i5-i5p165w11sl2050-thumb-638754901054245543-600x600.jpg","-11%",,"5","• Đã bán 69"
"7","328598","0","22","42","1","1","0220042002800","11990000","2","7","/laptop/samsung-galaxy-chromebook-go-xe340xda-n4500","Nomal","1","3","False","webtgdd-26-86","Laptop Samsung Galaxy Chromebook Go XE340XDA N4500/4GB/32GB/ChromeOS","328598","8990000","Samsung","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328598/samsung-galaxy-chromebook-go-xe340xda-n4500-thumb-638754875185657229-600x600.jpg","-25%","Quà 150.000₫","5","• Đã bán 27"
"8","328599","0","22","42","2","1","0220042002801","9990000.0","162","8","/laptop/samsung-galaxy-chromebook-go-xe310xda-n4500","Nomal","1","3","True","webtgdd-26-86","Laptop Samsung Galaxy Chromebook Go XE310XDA N4500/4GB/32GB/ChromeOS","328599","7990000.0","Samsung","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328599/samsung-galaxy-chromebook-go-xe310xda-n4500-thumb-638754875374951003-600x600.jpg","-20%","Quà 150.000₫","5","• Đã bán 24"
"9","335180","0","22","42","2","1","0220042003060","26490000.0","162","9","/laptop/dell-latitude-5450-ultra-5-l5450125u16512w","Nomal","1","3","True","webtgdd-26-86","Laptop Dell Latitude 5450 Ultra 5 125U/16GB/512GB/Win11 (L5450-125U-16512W)","335180","24990000.0","Dell","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335180/dell-latitude-5450-ultra-5-l5450125u16512w-638774727616638384-600x600.jpg","-5%","Quà 2.240.000₫",,"Chỉ bán online"
"10","323586","0","22","42","2","1","0220042002645","62890000.0","162","10","/laptop/hp-omen-16-xf0070ax-r9-8w945pa","Nomal","1","3","True","webtgdd-26-86","Laptop HP OMEN 16 xf0070AX R9 7940HS/32GB/1TB/8GB RTX4070/240Hz/Win11 (8W945PA)","323586","62890000.0","HP","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/323586/hp-omen-16-xf0070ax-r9-8w945pa-638763553030163498-600x600.jpg","0%","Quà 150.000₫","5","• Đã bán 5"
"11","332373","0","22","42","2","1","0220042002941","26590000.0","162","11","/laptop/lenovo-thinkpad-e16-ultra-5-21ma0049vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo ThinkPad E16 Ultra 5 125U/32GB/1TB/Win11 (21MA0049VN)","332373","25590000.0","Lenovo","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332373/lenovo-thinkpad-e16-ultra-5-21ma0049vn-638775480991918350-600x600.jpg","0%","Quà 2.390.000₫",,"Chỉ bán online"
"12","332451","0","22","42","1","1","0220042002914","83790000.0","2","12","/laptop/macbook-pro-14-nano-m4-max-36-1t","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Pro 14 inch Nano M4 Max 36GB/1TB","332451","82090000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/332451/macbook-pro-14-nano-m4-max-bac-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 12"
"13","332452","0","22","42","1","1","0220042002917","68790000.0","2","13","/laptop/macbook-pro-16-nano-m4-pro-24-512","Nomal","1","3","True","webtgdd-26-86","Laptop Apple MacBook Pro 16 inch Nano M4 Pro 24GB/512GB","332452","68490000.0","MacBook","Laptop","BoxCate","0","Đen","","False","","https://cdn.tgdd.vn/Products/Images/44/332452/macbook-pro-16-inch-m4-pro-den-600x600.jpg","0%","Quà 200.000₫","5","• Đã bán 9"
"14","334692","0","22","42","2","1","0220042003038","30990000.0","162","14","/laptop/gigabyte-g6-kf-rc56-i7-9rc56kf0hjjanivn000","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop GIGABYTE G6 KF RC56 i7 13620H/16GB/1TB/8GB RTX4060/165Hz/Win11 (9RC56KF0HJJANIVN000)","334692","29190000.0","GIGABYTE","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334692/gigabyte-g6-kf-rc56-i7-9rc56kf0hjjanivn000-thumb-638755755670377292-600x600.jpg","-5%","Quà 2.340.000₫",,"Online giá rẻ quá"
"15","334787","0","22","42","1","1","0220042003020","29990000","2","15","/laptop/macbook-air-13-inch-m2-16gb-512gb-70w","Nomal","1","3","False","webtgdd-26-86","Laptop Macbook Air 13 inch M2 16GB/512GB Sạc 70W","334787","27990000","MacBook","Laptop","BoxCate","0","Vàng","","False","","https://cdn.tgdd.vn/Products/Images/44/334787/apple-macbook-air-m2-2022-vang-600x600.jpg","-6%","Quà 200.000₫",,"• Đã bán 1"
"16","335171","0","22","42","1","1","0220042003056","22990000.0","2","16","/laptop/asus-vivobook-16-a1607ca-ultra-5-mb038ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 16 A1607CA Ultra 5 225H/16GB/512GB/OfficeHS24+365/Win11 (MB038WS)","335171","21490000.0","Asus","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335171/asus-vivobook-16-a1607ca-ultra-5-mb038ws-638774634523597142-600x600.jpg","-6%","Quà 150.000₫",,"Mẫu mới"
"17","335173","0","22","42","2","1","0220042003058","28990000.0","162","17","/laptop/asus-vivobook-s-16-s5606ca-ultra-5-ri114ws","Nomal","1","3","True","webtgdd-26-86","Laptop Asus Vivobook S 16 S5606CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (RI114WS)","335173","27490000.0","Asus","Laptop","BoxCate","0","Xanh Dương","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335173/asus-vivobook-s-16-s5606ca-ultra-5-ri114ws-638774634854032121-600x600.jpg","-5%","Quà 150.000₫",,"Chỉ bán online"
"18","306104","0","22","42","1","1","0220042002245","14990000.0","2","18","/laptop/asus-vivobook-14-a1405va-i3-ly097w?utm_flashsale=1","OnlineSavingCMS","1","3","True","webtgdd-26-86","Laptop Asus Vivobook 14 A1405VA i3 1315U/8GB/512GB/Win11 (LY097W)","306104","11490000.0","Asus","Laptop","BoxCate","0","Đen","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/306104/asus-vivobook-14-a1405va-i3-ly097w-170225-102753-517-600x600.jpg","-23%",,"4.9","• Đã bán 454"
